drs_uri,name,gender,library_id,reference_genome,sample_id,case_id,investigation,experimental_strategy,sample_type,platform
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a917,LP6005443-DNA_D02.annotated.nh.vcf.gz,Male,LP6005443-DNA_D02,hs37d5,HGDP00951,S_Yakut-2,SGDP-Yakut,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a918,LP6005519-DNA_C04.srt.aln.bam.bai,Male,LP6005519-DNA_C04,hs37d5,Y4,S_Yadava-1,SGDP-Yadava,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a919,LP6005677-DNA_A03.srt.aln.bam.bai,Female,LP6005677-DNA_A03,hs37d5,Kayseri24424,S_Turkish-2,SGDP-Turkish,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a91a,LP6005441-DNA_A06.srt.aln.bam,Male,LP6005441-DNA_A06,hs37d5,HGDP01153,S_Bergamo-1,SGDP-Bergamo,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a91b,LP6005592-DNA_C01.annotated.nh.vcf.gz.tbi,Female,LP6005592-DNA_C01,hs37d5,Utsa21,S_Saami-1,SGDP-Saami,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a91c,LP6005592-DNA_B04.srt.aln.bam.bai,Male,LP6005592-DNA_B04,hs37d5,HG02724,S_Punjabi-1,SGDP-Punjabi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a91d,LP6005441-DNA_A04.annotated.nh.vcf.gz.tbi,Female,LP6005441-DNA_A04,hs37d5,HGDP00702,S_Piapoco-1,SGDP-Piapoco,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a91e,LP6005592-DNA_D03.srt.aln.bam.bai,Female,LP6005592-DNA_D03,hs37d5,HGDP01314,S_Dai-1,SGDP-Dai,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a91f,SS6004470.srt.aln.bam.bai,Male,SS6004470,hs37d5,HGDP01286,B_Mandenka-3,SGDP-Mandenka,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a920,LP6005441-DNA_A10.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_A10,hs37d5,HGDP00541,S_Papuan-3,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a921,LP6005441-DNA_C05.srt.aln.bam.bai,Male,LP6005441-DNA_C05,hs37d5,HGDP00785,S_Han-2,SGDP-Han,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a922,LP6005441-DNA_H08.annotated.nh.vcf.gz,Female,LP6005441-DNA_H08,hs37d5,HGDP01274,S_Mozabite-2,SGDP-Mozabite,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a923,LP6005519-DNA_C05.annotated.nh.vcf.gz,Male,LP6005519-DNA_C05,hs37d5,I1,S_Irula-1,SGDP-Irula,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a924,LP6005441-DNA_D12.annotated.nh.vcf.gz.tbi,Female,LP6005441-DNA_D12,hs37d5,HGDP01355,S_Tu-2,SGDP-Tu,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a925,LP6005442-DNA_G01.srt.aln.bam,Male,LP6005442-DNA_G01,hs37d5,HGDP01179,S_Yi-1,SGDP-Yi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a926,LP6005442-DNA_G09.srt.aln.bam,Male,LP6005442-DNA_G09,hs37d5,HG03006,S_Bengali-1,SGDP-Bengali,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a927,LP6005519-DNA_D05.srt.aln.bam,Male,LP6005519-DNA_D05,hs37d5,I3,S_Irula-2,SGDP-Irula,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a928,LP6005441-DNA_E05.annotated.nh.vcf.gz,Male,LP6005441-DNA_E05,hs37d5,HGDP00125,S_Hazara-2,SGDP-Hazara,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a929,LP6005442-DNA_F09.annotated.nh.vcf.gz,Female,LP6005442-DNA_F09,hs37d5,Ayodo_502C,S_Luo-2,SGDP-Luo,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a92a,LP6005441-DNA_D05.srt.aln.bam.bai,Female,LP6005441-DNA_D05,hs37d5,HGDP00783,S_Han-1,SGDP-Han,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a92b,LP6005441-DNA_D07.srt.aln.bam,Female,LP6005441-DNA_D07,hs37d5,HGDP00157,S_Makrani-2,SGDP-Makrani,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a92c,LP6005441-DNA_D06.annotated.nh.vcf.gz.tbi,Female,LP6005441-DNA_D06,hs37d5,HGDP00773,S_Japanese-2,SGDP-Japanese,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a92d,LP6005443-DNA_A01.annotated.nh.vcf.gz.tbi,Male,LP6005443-DNA_A01,hs37d5,HGDP01417,S_BantuKenya-1,SGDP-BantuKenya,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a92e,LP6005442-DNA_C11.annotated.nh.vcf.gz.tbi,Male,LP6005442-DNA_C11,hs37d5,HG01846,S_Kinh-2,SGDP-Kinh,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a92f,LP6005519-DNA_A05.annotated.nh.vcf.gz,Male,LP6005519-DNA_A05,hs37d5,R3,S_Relli-1,SGDP-Relli,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a930,LP6005443-DNA_E07.srt.aln.bam,Male,LP6005443-DNA_E07,hs37d5,HGDP00543,S_Papuan-4,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a931,LP6005441-DNA_C08.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_C08,hs37d5,HGDP01191,S_Miao-1,SGDP-Miao,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a932,LP6005441-DNA_E05.srt.aln.bam.bai,Male,LP6005441-DNA_E05,hs37d5,HGDP00125,S_Hazara-2,SGDP-Hazara,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a933,LP6005442-DNA_H09.annotated.nh.vcf.gz,Female,LP6005442-DNA_H09,hs37d5,HG03007,S_Bengali-2,SGDP-Bengali,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a934,LP6005592-DNA_A04.annotated.nh.vcf.gz,Female,LP6005592-DNA_A04,hs37d5,HG02494,S_Punjabi-4,SGDP-Punjabi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a935,LP6005441-DNA_D02.srt.aln.bam,Female,LP6005441-DNA_D02,hs37d5,HGDP01365,S_Basque-2,SGDP-Basque,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a936,SS6004476.srt.aln.bam.bai,Male,SS6004476,hs37d5,HGDP01015,B_Karitiana-3,SGDP-Karitiana,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a937,LP6005442-DNA_H11.srt.aln.bam,Female,LP6005442-DNA_H11,hs37d5,HG03085,S_Mende-2,SGDP-Mende,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a938,LP6005441-DNA_H09.srt.aln.bam.bai,Female,LP6005441-DNA_H09,hs37d5,HGDP00737,S_Palestinian-3,SGDP-Palestinian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a939,SS6004467.srt.aln.bam.bai,Male,SS6004467,hs37d5,HGDP01308,B_Dai-4,SGDP-Dai,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a93a,LP6005442-DNA_G04.srt.aln.bam,Male,LP6005442-DNA_G04,hs37d5,lez42,S_Lezgin-2,SGDP-Lezgin,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a93b,LP6005441-DNA_H12.srt.aln.bam.bai,Female,LP6005441-DNA_H12,hs37d5,HGDP01168,S_Tuscan-1,SGDP-Tuscan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a93c,LP6005442-DNA_B08.srt.aln.bam,Female,LP6005442-DNA_B08,hs37d5,NA15203,S_Hungarian-1,SGDP-Hungarian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a93d,LP6005441-DNA_C05.annotated.nh.vcf.gz,Male,LP6005441-DNA_C05,hs37d5,HGDP00785,S_Han-2,SGDP-Han,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a93e,LP6005441-DNA_E10.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_E10,hs37d5,HGDP01047,S_Pima-1,SGDP-Pima,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a93f,LP6005592-DNA_C03.srt.aln.bam.bai,Male,LP6005592-DNA_C03,hs37d5,HGDP00474,S_Mbuti-1,SGDP-Mbuti,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a940,LP6005442-DNA_H10.annotated.nh.vcf.gz.tbi,Female,LP6005442-DNA_H10,hs37d5,HG02574,S_Gambian-2,SGDP-Gambian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a941,LP6005519-DNA_F04.annotated.nh.vcf.gz,Male,LP6005519-DNA_F04,hs37d5,ML3,S_Mala-3,SGDP-Mala,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a942,LP6005441-DNA_H03.srt.aln.bam.bai,Female,LP6005441-DNA_H03,hs37d5,HGDP00713,S_Cambodian-2,SGDP-Cambodian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a943,LP6005443-DNA_D03.srt.aln.bam,Male,LP6005443-DNA_D03,hs37d5,Esk29,S_Eskimo_Chaplin-1,SGDP-Eskimo_Chaplin,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a944,LP6005441-DNA_B12.annotated.nh.vcf.gz,Female,LP6005441-DNA_B12,hs37d5,HGDP00852,S_Surui-2,SGDP-Surui,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a945,LP6005592-DNA_G01.annotated.nh.vcf.gz.tbi,Male,LP6005592-DNA_G01,hs37d5,YemeniteJew5433,S_Yemenite_Jew-2,SGDP-Yemenite_Jew,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a946,LP6005443-DNA_D06.srt.aln.bam,Male,LP6005443-DNA_D06,hs37d5,ND19394,S_Korean-1,SGDP-Korean,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a947,SS6004467.annotated.nh.vcf.gz.tbi,Male,SS6004467,hs37d5,HGDP01308,B_Dai-4,SGDP-Dai,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a948,LP6005443-DNA_C07.srt.aln.bam.bai,Male,LP6005443-DNA_C07,hs37d5,HGDP00555,S_Papuan-11,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a949,LP6005592-DNA_B03.srt.aln.bam.bai,Male,LP6005592-DNA_B03,hs37d5,HGDP00722,S_Palestinian-1,SGDP-Palestinian,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a94a,LP6005441-DNA_H06.annotated.nh.vcf.gz.tbi,Female,LP6005441-DNA_H06,hs37d5,HGDP01018,S_Karitiana-2,SGDP-Karitiana,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a94b,LP6005441-DNA_E03.srt.aln.bam,Male,LP6005441-DNA_E03,hs37d5,HGDP00428,S_Burusho-1,SGDP-Burusho,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a94c,LP6005442-DNA_B11.srt.aln.bam,Female,LP6005442-DNA_B11,hs37d5,HG01504,S_Spanish-2,SGDP-Spanish,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a94d,LP6005442-DNA_G11.annotated.nh.vcf.gz.tbi,Male,LP6005442-DNA_G11,hs37d5,HG03078,S_Mende-1,SGDP-Mende,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a94e,LP6005442-DNA_C10.srt.aln.bam.bai,Male,LP6005442-DNA_C10,hs37d5,HG00190,S_Finnish-2,SGDP-Finnish,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a94f,LP6005442-DNA_H04.srt.aln.bam.bai,Male,LP6005442-DNA_H04,hs37d5,lez49,S_Lezgin-1,SGDP-Lezgin,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a950,LP6005519-DNA_D04.annotated.nh.vcf.gz,Male,LP6005519-DNA_D04,hs37d5,Y8,S_Yadava-2,SGDP-Yadava,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a951,LP6005443-DNA_E02.srt.aln.bam,Male,LP6005443-DNA_E02,hs37d5,HGDP01028,S_BantuHerero-1,SGDP-BantuHerero,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a952,LP6005443-DNA_G04.annotated.nh.vcf.gz,Female,LP6005443-DNA_G04,hs37d5,Mansi41,S_Mansi-2,SGDP-Mansi,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a953,LP6005592-DNA_D03.srt.aln.bam,Female,LP6005592-DNA_D03,hs37d5,HGDP01314,S_Dai-1,SGDP-Dai,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a954,LP6005441-DNA_A01.srt.aln.bam.bai,Male,LP6005441-DNA_A01,hs37d5,HGDP01402,S_Adygei-1,SGDP-Adygei,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a955,LP6005441-DNA_E06.srt.aln.bam,Male,LP6005441-DNA_E06,hs37d5,HGDP00328,S_Kalash-1,SGDP-Kalash,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a956,LP6005441-DNA_E09.annotated.nh.vcf.gz,Male,LP6005441-DNA_E09,hs37d5,HGDP01203,S_Oroqen-1,SGDP-Oroqen,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a957,LP6005441-DNA_B02.annotated.nh.vcf.gz.tbi,Female,LP6005441-DNA_B02,hs37d5,HGDP01414,S_BantuKenya-2,SGDP-BantuKenya,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a958,LP6005443-DNA_E01.srt.aln.bam.bai,Male,LP6005443-DNA_E01,hs37d5,HGDP01320,S_Lahu-2,SGDP-Lahu,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a959,LP6005443-DNA_H05.srt.aln.bam.bai,Male,LP6005443-DNA_H05,hs37d5,NA15728,S_Czech-2,SGDP-Czech,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a95a,LP6005443-DNA_D03.annotated.nh.vcf.gz.tbi,Male,LP6005443-DNA_D03,hs37d5,Esk29,S_Eskimo_Chaplin-1,SGDP-Eskimo_Chaplin,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a95b,LP6005443-DNA_E07.srt.aln.bam.bai,Male,LP6005443-DNA_E07,hs37d5,HGDP00543,S_Papuan-4,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a95c,LP6005441-DNA_F04.annotated.nh.vcf.gz,Female,LP6005441-DNA_F04,hs37d5,HGDP01215,S_Daur-2,SGDP-Daur,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a95d,LP6005592-DNA_H01.srt.aln.bam.bai,Female,LP6005592-DNA_H01,hs37d5,YemeniteJew4695,S_Yemenite_Jew-1,SGDP-Yemenite_Jew,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a95e,LP6005442-DNA_D10.annotated.nh.vcf.gz.tbi,Female,LP6005442-DNA_D10,hs37d5,HG00174,S_Finnish-1,SGDP-Finnish,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a95f,LP6005442-DNA_A11.annotated.nh.vcf.gz,Male,LP6005442-DNA_A11,hs37d5,HG01503,S_Spanish-1,SGDP-Spanish,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a960,LP6005443-DNA_A07.srt.aln.bam,Male,LP6005443-DNA_A07,hs37d5,CHI-007,S_Thai-1,SGDP-Thai,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a961,LP6005441-DNA_H02.srt.aln.bam,Male,LP6005441-DNA_H02,hs37d5,HGDP00461,S_Biaka-2,SGDP-Biaka,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a962,SS6004472.annotated.nh.vcf.gz.tbi,Male,SS6004472,hs37d5,HGDP00546,B_Papuan-15,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a963,LP6005441-DNA_B09.annotated.nh.vcf.gz.tbi,Female,LP6005441-DNA_B09,hs37d5,HGDP01345,S_Naxi-3,SGDP-Naxi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a964,LP6005592-DNA_D03.annotated.nh.vcf.gz,Female,LP6005592-DNA_D03,hs37d5,HGDP01314,S_Dai-1,SGDP-Dai,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a965,LP6005441-DNA_C03.srt.aln.bam,Male,LP6005441-DNA_C03,hs37d5,HGDP00019,S_Brahui-2,SGDP-Brahui,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a966,LP6005519-DNA_C06.srt.aln.bam,Female,LP6005519-DNA_C06,hs37d5,Igor20,S_Igorot-1,SGDP-Igorot,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a967,LP6005443-DNA_C03.annotated.nh.vcf.gz,Male,LP6005443-DNA_C03,hs37d5,Sir19,S_Chukchi-1,SGDP-Chukchi,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a968,LP6005443-DNA_B08.srt.aln.bam.bai,Male,LP6005443-DNA_B08,hs37d5,HGDP00553,S_Papuan-10,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a969,LP6005443-DNA_B02.srt.aln.bam.bai,Male,LP6005443-DNA_B02,hs37d5,HGDP01297,S_Uygur-2,SGDP-Uygur,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a96a,LP6005442-DNA_G03.annotated.nh.vcf.gz,Male,LP6005442-DNA_G03,hs37d5,Est400,S_Estonian-2,SGDP-Estonian,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a96b,LP6005519-DNA_C03.srt.aln.bam.bai,Male,LP6005519-DNA_C03,hs37d5,tdj409_shugnan,S_Tajik-1,SGDP-Tajik,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a96c,LP6005592-DNA_F03.annotated.nh.vcf.gz.tbi,Female,LP6005592-DNA_F03,hs37d5,Nlk1,S_Even-1,SGDP-Even,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a96d,LP6005441-DNA_C01.annotated.nh.vcf.gz.tbi,Male,LP6005441-DNA_C01,hs37d5,HGDP00058,S_Balochi-2,SGDP-Balochi,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a96e,LP6005441-DNA_A08.annotated.nh.vcf.gz,Male,LP6005441-DNA_A08,hs37d5,HGDP00449,S_Mbuti-3,SGDP-Mbuti,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a96f,LP6005442-DNA_B10.srt.aln.bam.bai,Female,LP6005442-DNA_B10,hs37d5,HG02943,S_Esan-2,SGDP-Esan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a970,LP6005592-DNA_G01.srt.aln.bam.bai,Male,LP6005592-DNA_G01,hs37d5,YemeniteJew5433,S_Yemenite_Jew-2,SGDP-Yemenite_Jew,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a971,LP6005519-DNA_D04.annotated.nh.vcf.gz.tbi,Male,LP6005519-DNA_D04,hs37d5,Y8,S_Yadava-2,SGDP-Yadava,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a972,LP6005677-DNA_A02.srt.aln.bam.bai,Female,LP6005677-DNA_A02,hs37d5,Bishkek28439,S_Kyrgyz-2,SGDP-Kyrgyz,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a973,LP6005443-DNA_E01.annotated.nh.vcf.gz.tbi,Male,LP6005443-DNA_E01,hs37d5,HGDP01320,S_Lahu-2,SGDP-Lahu,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a974,LP6005442-DNA_D11.srt.aln.bam,Female,LP6005442-DNA_D11,hs37d5,HG01600,S_Kinh-1,SGDP-Kinh,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a975,LP6005592-DNA_C01.annotated.nh.vcf.gz,Female,LP6005592-DNA_C01,hs37d5,Utsa21,S_Saami-1,SGDP-Saami,WGS,Genomic_from_saliva,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a976,LP6005443-DNA_A12.annotated.nh.vcf.gz,Male,LP6005443-DNA_A12,hs37d5,zapo0098,S_Zapotec-1,SGDP-Zapotec,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a977,LP6005443-DNA_F06.annotated.nh.vcf.gz,Male,LP6005443-DNA_F06,hs37d5,NA21490,S_Masai-1,SGDP-Masai,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a978,LP6005519-DNA_A04.srt.aln.bam.bai,Male,LP6005519-DNA_A04,hs37d5,K1,S_Kapu-1,SGDP-Kapu,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a979,SS6004472.srt.aln.bam,Male,SS6004472,hs37d5,HGDP00546,B_Papuan-15,SGDP-Papuan,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a97a,LP6005442-DNA_E12.annotated.nh.vcf.gz,Female,LP6005442-DNA_E12,hs37d5,Tuba9,S_Tubalar-2,SGDP-Tubalar,WGS,Genomic_from_blood,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a97b,LP6005592-DNA_C02.annotated.nh.vcf.gz.tbi,Male,LP6005592-DNA_C02,hs37d5,NA18940,S_Japanese-3,SGDP-Japanese,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a97c,LP6005441-DNA_F02.annotated.nh.vcf.gz.tbi,Female,LP6005441-DNA_F02,hs37d5,HGDP00650,S_BedouinB-2,SGDP-BedouinB,WGS,Genomic_from_cell_lines,Illumina
drs://cgc-ga4gh-api.sbgenomics.com/58b5786be4b0ec383d92a97d,LP6005519-DNA_E06.srt.aln.bam,Female,LP6005519-DNA_E06,hs37d5,Dus16,S_Dusun-2,SGDP-Dusun,WGS,Genomic_from_saliva,Illumina
